customer_id,age,gender,city,segment,employment_type,annual_income,months_on_book,num_products,income_log,avg_monthly_balance,num_active_products,digital_engagement_score,complaints_last_year,num_branch_visits,credit_card_usage,churn
CUST101643,53,M,Pune,Retail,Salaried,313300.0,205,1,12.654919668764107,12700.0,1,99,1,0,8,0
CUST101644,28,M,Kochi,Retail,Salaried,250000.0,109,5,12.429220196836383,4400.0,5,52,1,19,29,1
CUST101645,36,F,Lucknow,HNWI,Salaried,319100.0,214,2,12.673262946075276,81500.0,2,54,0,16,46,0
CUST101646,39,M,Kochi,Mass Affluent,Business Owner,375200.0,157,2,12.835217161355857,2300.0,2,11,1,12,27,0
CUST101647,56,F,Kochi,HNWI,Salaried,250000.0,162,1,12.429220196836383,8600.0,1,92,0,17,83,0
CUST101648,73,F,Chandigarh,Retail,Salaried,645600.0,167,2,13.377936944883393,12700.0,2,81,2,2,83,0
CUST101649,66,M,Bhopal,Mass Affluent,Retired,250000.0,194,2,12.429220196836383,20500.0,2,94,0,12,1,0
CUST101650,31,M,Jaipur,HNWI,Business Owner,250000.0,207,1,12.429220196836383,20000.0,1,31,2,10,37,0
CUST101651,21,M,Bhopal,Retail,Salaried,302900.0,97,3,12.62116129842949,8000.0,3,31,0,13,62,0
CUST101652,23,F,Mumbai,Retail,Salaried,369800.0,180,4,12.820720302095918,6000.0,4,80,0,4,44,0
CUST101653,53,M,Surat,Retail,Business Owner,427900.0,168,2,12.966647139396802,17000.0,2,38,0,9,31,0
CUST101654,29,F,Ahmedabad,Retail,Salaried,375700.0,144,1,12.836548893256682,3800.0,1,28,1,13,51,0
CUST101655,33,M,Chandigarh,Retail,Salaried,250000.0,58,2,12.429220196836383,4900.0,2,80,2,4,76,1
CUST101656,66,F,Ahmedabad,SME,Salaried,286400.0,114,5,12.565148205682643,2200.0,5,86,3,17,1,0
CUST101657,68,F,Bangalore,Mass Affluent,Salaried,250000.0,53,2,12.429220196836383,9300.0,2,6,3,13,7,0
CUST101658,66,F,Surat,Mass Affluent,Self-Employed,297900.0,37,1,12.604516495526891,9200.0,1,62,0,9,73,0
CUST101659,34,F,Chandigarh,Retail,Business Owner,279600.0,226,3,12.541118865873308,17800.0,3,27,3,4,15,0
CUST101660,54,M,Mumbai,Mass Affluent,Salaried,250000.0,175,2,12.429220196836383,25700.0,2,49,1,18,45,0
CUST101661,53,F,Mumbai,Mass Affluent,Student,250000.0,134,1,12.429220196836383,3000.0,1,61,0,13,96,0
CUST101662,31,M,Lucknow,SME,Self-Employed,250000.0,109,5,12.429220196836383,6400.0,5,62,0,15,22,0
CUST101663,50,M,Jaipur,Retail,Self-Employed,441600.0,22,1,12.998162038435213,6900.0,1,79,3,8,51,0
CUST101664,49,M,Jaipur,HNWI,Salaried,320800.0,88,2,12.67857627217662,16400.0,2,29,1,16,12,0
CUST101665,42,F,Delhi,Retail,Salaried,250000.0,52,3,12.429220196836383,5700.0,3,21,2,5,1,0
CUST101666,61,F,Jaipur,Mass Affluent,Self-Employed,431900.0,131,2,12.975951674296887,12100.0,2,85,1,19,62,0
CUST101667,57,F,Jaipur,SME,Self-Employed,259900.0,113,1,12.468056068255885,20300.0,1,46,1,13,7,0
CUST101668,49,M,Indore,Mass Affluent,Salaried,250000.0,231,3,12.429220196836383,18000.0,3,91,1,7,59,0
CUST101669,60,M,Kolkata,HNWI,Salaried,250000.0,203,3,12.429220196836383,30800.0,3,6,2,15,30,0
CUST101670,62,F,Kolkata,Corporate,Salaried,250000.0,146,4,12.429220196836383,14200.0,4,32,1,16,65,0
CUST101671,51,F,Delhi,SME,Salaried,250000.0,215,1,12.429220196836383,7400.0,1,89,3,8,16,0
CUST101672,35,F,Jaipur,Retail,Salaried,250000.0,83,1,12.429220196836383,7900.0,1,19,2,1,82,0
CUST101673,61,M,Lucknow,Retail,Salaried,744400.0,32,5,13.520335147113114,13300.0,5,33,0,4,48,0
CUST101674,59,M,Chennai,Mass Affluent,Salaried,335300.0,137,3,12.72278391485369,39100.0,3,82,1,2,97,0
CUST101675,74,M,Surat,SME,Business Owner,910400.0,20,2,13.721640440771878,18300.0,2,8,0,6,44,0
CUST101676,29,F,Chandigarh,Mass Affluent,Business Owner,307300.0,226,3,12.63558300226232,7200.0,3,25,1,7,85,0
CUST101677,43,M,Bangalore,Retail,Salaried,379900.0,34,1,12.847665971443902,6300.0,1,82,0,8,1,0
CUST101678,70,F,Jaipur,Mass Affluent,Salaried,250000.0,206,5,12.429220196836383,26200.0,5,20,0,8,87,0
CUST101679,48,M,Surat,Retail,Salaried,250000.0,163,3,12.429220196836383,29800.0,3,16,0,13,79,0
CUST101680,71,M,Mumbai,Retail,Salaried,255500.0,63,4,12.450981602512561,16900.0,4,39,0,15,40,0
CUST101681,21,F,Bangalore,Retail,Business Owner,389300.0,130,2,12.872108102308323,9700.0,2,16,1,8,93,0
CUST101682,22,M,Kolkata,Retail,Salaried,260500.0,133,4,12.470361978939783,28900.0,4,92,0,11,7,0
CUST101683,63,M,Bangalore,HNWI,Business Owner,331300.0,178,2,12.710782606695746,6200.0,2,42,3,6,45,0
CUST101684,40,F,Kolkata,Retail,Salaried,324300.0,105,1,12.689427375855256,6700.0,1,78,0,17,26,0
CUST101685,49,M,Bangalore,Retail,Student,250000.0,144,2,12.429220196836383,2000.0,2,73,0,14,91,0
CUST101686,44,F,Bhopal,Mass Affluent,Business Owner,250000.0,103,4,12.429220196836383,22700.0,4,98,1,15,2,0
CUST101687,43,M,Jaipur,Retail,Self-Employed,250000.0,28,3,12.429220196836383,48900.0,3,24,1,4,52,0
CUST101688,71,M,Chennai,Retail,Retired,513700.0,172,2,13.14939666311494,34800.0,2,29,0,2,70,0
CUST101689,26,M,Kochi,Retail,Salaried,250000.0,66,1,12.429220196836383,6000.0,1,42,1,17,98,0
CUST101690,62,M,Mumbai,Retail,Salaried,326900.0,71,2,12.697412651747085,16100.0,2,65,3,16,18,0
CUST101691,69,M,Jaipur,Mass Affluent,Salaried,250000.0,83,2,12.429220196836383,2700.0,2,24,0,19,47,0
CUST101692,56,F,Surat,Retail,Business Owner,507700.0,138,2,13.137647970600673,18600.0,2,85,1,14,40,0
CUST101693,42,M,Indore,Retail,Business Owner,250000.0,171,3,12.429220196836383,22900.0,3,14,0,7,59,0
CUST101694,29,M,Hyderabad,Retail,Salaried,321800.0,196,1,12.681688621055791,7500.0,1,36,0,2,46,0
CUST101695,57,F,Jaipur,Retail,Self-Employed,250000.0,145,2,12.429220196836383,14300.0,2,58,3,14,6,0
CUST101696,46,M,Kochi,Retail,Salaried,339200.0,99,2,12.734348131008748,14100.0,2,79,0,17,29,0
CUST101697,29,M,Kochi,Retail,Salaried,250000.0,227,1,12.429220196836383,19100.0,1,18,0,0,34,0
CUST101698,40,F,Bangalore,Retail,Self-Employed,250000.0,117,2,12.429220196836383,11800.0,2,58,0,9,3,0
CUST101699,72,F,Chandigarh,Retail,Salaried,328600.0,40,4,12.702599527794307,137800.0,4,96,1,0,85,0
CUST101700,35,M,Chennai,Corporate,Salaried,307000.0,193,1,12.634606283893019,31600.0,1,21,0,15,47,0
CUST101701,30,M,Kolkata,Retail,Business Owner,250000.0,225,1,12.429220196836383,4000.0,1,99,0,12,37,0
CUST101702,57,M,Bangalore,Retail,Salaried,252000.0,74,2,12.437188334739655,7900.0,2,90,0,16,81,0
CUST101703,31,F,Bangalore,Mass Affluent,Salaried,295600.0,57,2,12.596765851000393,15800.0,2,24,3,8,12,0
CUST101704,70,M,Hyderabad,Retail,Salaried,544100.0,88,4,13.206890170369773,13600.0,4,89,0,9,1,0
CUST101705,67,F,Bangalore,HNWI,Salaried,250000.0,86,3,12.429220196836383,21200.0,3,45,1,15,24,1
CUST101706,74,M,Surat,Retail,Self-Employed,492800.0,51,3,13.107860720420167,14600.0,3,27,2,12,93,0
CUST101707,70,M,Jaipur,Mass Affluent,Business Owner,262400.0,14,1,12.47762914702042,27800.0,1,47,2,2,95,0
CUST101708,34,F,Kolkata,SME,Salaried,583900.0,49,1,13.277486726892187,19800.0,1,58,0,12,79,0
CUST101709,32,M,Jaipur,Retail,Business Owner,250000.0,75,2,12.429220196836383,15100.0,2,3,3,10,13,0
CUST101710,39,M,Lucknow,Retail,Business Owner,250000.0,50,3,12.429220196836383,25500.0,3,6,0,14,34,0
CUST101711,46,F,Bangalore,Mass Affluent,Business Owner,250000.0,52,1,12.429220196836383,6700.0,1,56,1,15,2,0
CUST101712,68,F,Chennai,SME,Self-Employed,262900.0,226,4,12.479532814438391,32800.0,4,14,1,2,55,0
CUST101713,60,M,Bhopal,Retail,Salaried,250000.0,56,5,12.429220196836383,47900.0,5,66,0,1,43,0
CUST101714,55,F,Mumbai,Mass Affluent,Business Owner,623200.0,198,3,13.342624378158698,11100.0,3,44,0,14,92,0
CUST101715,68,F,Chandigarh,Retail,Salaried,250000.0,139,2,12.429220196836383,19800.0,2,26,0,4,6,0
CUST101716,55,F,Chandigarh,Mass Affluent,Salaried,250000.0,108,3,12.429220196836383,18700.0,3,53,1,11,50,0
CUST101717,41,M,Hyderabad,Retail,Salaried,380300.0,188,1,12.848718323415918,7600.0,1,11,0,9,58,1
CUST101718,43,F,Chennai,Mass Affluent,Salaried,546600.0,9,5,13.211474381965832,25900.0,5,67,1,1,55,0
CUST101719,48,M,Hyderabad,Retail,Salaried,416100.0,180,2,12.93868329823659,27800.0,2,80,2,6,81,0
CUST101720,25,F,Jaipur,Mass Affluent,Retired,506500.0,103,3,13.135281577002589,7700.0,3,6,1,18,61,0
CUST101721,61,F,Hyderabad,Retail,Salaried,255700.0,200,1,12.451764072104638,46100.0,1,82,0,11,52,0
CUST101722,56,M,Kochi,Mass Affluent,Salaried,257900.0,231,3,12.460331069333806,8600.0,3,93,0,13,68,0
CUST101723,60,F,Kolkata,HNWI,Student,897200.0,177,1,13.707035196206258,5500.0,1,66,0,15,14,0
CUST101724,49,M,Chandigarh,Corporate,Salaried,739800.0,32,1,13.514136510096257,31500.0,1,62,1,8,95,0
CUST101725,63,M,Indore,SME,Salaried,411900.0,234,2,12.928538308194957,26400.0,2,90,0,19,91,0
CUST101726,72,F,Pune,Mass Affluent,Business Owner,521200.0,183,1,13.163891042880257,13600.0,1,34,2,15,81,0
CUST101727,51,F,Jaipur,Mass Affluent,Student,449200.0,10,1,13.015225728023822,26800.0,1,70,1,15,11,0
CUST101728,44,F,Mumbai,Retail,Self-Employed,250000.0,50,4,12.429220196836383,29100.0,4,78,1,17,27,0
CUST101729,26,F,Delhi,Corporate,Salaried,262000.0,237,1,12.476103599529843,32500.0,1,59,0,16,87,0
CUST101730,63,F,Ahmedabad,Mass Affluent,Salaried,658700.0,201,3,13.398024992769427,23200.0,3,3,0,1,59,0
CUST101731,69,M,Ahmedabad,Retail,Business Owner,413400.0,101,1,12.932173345191563,13300.0,1,69,3,9,19,0
CUST101732,58,F,Kolkata,Retail,Retired,258300.0,229,3,12.461880850543723,84800.0,3,1,0,6,76,0
CUST101733,67,M,Delhi,HNWI,Salaried,663500.0,117,5,13.405285639912268,13300.0,5,36,0,10,56,0
CUST101734,67,M,Indore,Corporate,Business Owner,334900.0,208,2,12.721590244743798,14200.0,2,24,3,6,82,0
CUST101735,64,M,Pune,Corporate,Self-Employed,422200.0,141,5,12.953236782939266,6300.0,5,74,0,4,5,0
CUST101736,48,M,Ahmedabad,Mass Affluent,Salaried,336000.0,160,3,12.724869415131389,11300.0,3,65,0,1,71,0
CUST101737,26,M,Pune,Retail,Salaried,371300.0,7,2,12.824768333401511,5500.0,2,81,0,10,57,0
CUST101738,21,F,Ahmedabad,SME,Salaried,387600.0,233,1,12.867731738974781,59400.0,1,65,0,18,75,0
CUST101739,32,F,Lucknow,Mass Affluent,Retired,585300.0,48,5,13.279881523803395,16500.0,5,5,0,14,39,1
CUST101740,44,M,Kochi,Mass Affluent,Salaried,632800.0,55,4,13.357911275712462,38600.0,4,15,1,12,68,0
CUST101741,61,M,Jaipur,Mass Affluent,Self-Employed,250000.0,110,1,12.429220196836383,29200.0,1,72,0,9,34,0
CUST101742,45,F,Bangalore,Mass Affluent,Salaried,332100.0,182,1,12.713194418501526,15700.0,1,23,0,6,73,0
CUST101743,22,M,Bhopal,HNWI,Business Owner,575300.0,186,2,13.26264866107341,10500.0,2,1,2,12,11,1
CUST101744,32,F,Chennai,Mass Affluent,Salaried,250000.0,152,1,12.429220196836383,29300.0,1,66,1,5,25,0
CUST101745,73,F,Mumbai,Corporate,Retired,250000.0,209,2,12.429220196836383,1900.0,2,86,3,11,73,0
CUST101746,74,M,Mumbai,Corporate,Salaried,250000.0,168,5,12.429220196836383,10500.0,5,29,0,13,28,0
CUST101747,41,F,Kochi,Retail,Business Owner,250000.0,40,4,12.429220196836383,18200.0,4,15,0,14,93,0
CUST101748,64,F,Kolkata,Retail,Self-Employed,250000.0,189,2,12.429220196836383,11700.0,2,94,0,2,2,0
CUST101749,59,F,Mumbai,Mass Affluent,Salaried,250000.0,67,1,12.429220196836383,26600.0,1,72,0,15,16,0
CUST101750,71,M,Indore,Mass Affluent,Retired,497600.0,127,2,13.11755383005139,12000.0,2,45,2,14,17,0
CUST101751,68,F,Chennai,Mass Affluent,Salaried,250000.0,148,5,12.429220196836383,5200.0,5,41,1,16,99,0
CUST101752,54,F,Chandigarh,Corporate,Retired,571900.0,97,3,13.256721178459319,15600.0,3,11,0,3,94,1
CUST101753,42,M,Bhopal,Retail,Salaried,250000.0,90,4,12.429220196836383,23300.0,4,7,0,17,57,0
CUST101754,54,F,Mumbai,Retail,Self-Employed,250000.0,68,3,12.429220196836383,36800.0,3,83,3,10,27,0
CUST101755,38,F,Surat,Corporate,Retired,285700.0,75,2,12.562701088387747,10800.0,2,72,3,14,67,1
CUST101756,39,M,Lucknow,SME,Retired,436400.0,236,1,12.986316824414137,8900.0,1,23,0,11,92,0
CUST101757,53,M,Bangalore,Retail,Salaried,532900.0,95,4,13.18609094480779,10300.0,4,90,1,13,8,0
CUST101758,51,F,Kolkata,Retail,Salaried,250000.0,116,3,12.429220196836383,3900.0,3,95,0,14,52,0
CUST101759,52,M,Ahmedabad,Retail,Business Owner,487000.0,170,3,13.096021455450709,8700.0,3,44,0,13,36,0
CUST101760,41,F,Bangalore,Mass Affluent,Salaried,250000.0,64,3,12.429220196836383,6600.0,3,78,3,6,72,0
CUST101761,43,M,Surat,Mass Affluent,Retired,452600.0,52,1,13.022766221635607,11200.0,1,85,1,7,18,0
CUST101762,21,F,Chennai,Retail,Salaried,250000.0,55,1,12.429220196836383,15700.0,1,53,1,7,50,0
CUST101763,53,F,Chandigarh,Retail,Salaried,350800.0,20,4,12.76797439010324,16300.0,4,24,0,14,64,0
CUST101764,52,F,Indore,Mass Affluent,Business Owner,528300.0,111,2,13.17742147601452,10000.0,2,59,0,7,25,0
CUST101765,71,F,Lucknow,Mass Affluent,Salaried,457000.0,6,1,13.032440858057756,3300.0,1,80,3,6,1,0
CUST101766,48,M,Delhi,Mass Affluent,Salaried,250000.0,94,3,12.429220196836383,23400.0,3,80,1,0,73,0
CUST101767,46,M,Mumbai,Retail,Salaried,250000.0,129,1,12.429220196836383,9400.0,1,18,3,5,1,0
CUST101768,24,F,Bangalore,Retail,Student,412600.0,66,3,12.930236303271222,6400.0,3,78,2,1,40,0
CUST101769,31,F,Ahmedabad,Retail,Self-Employed,405500.0,64,2,12.91287861862581,19300.0,2,95,1,1,7,0
CUST101770,39,M,Kochi,SME,Student,316700.0,146,3,12.665713390084107,14500.0,3,16,2,18,35,0
CUST101771,41,F,Bangalore,Retail,Salaried,250000.0,137,5,12.429220196836383,7000.0,5,88,0,13,79,0
CUST101772,40,F,Surat,Mass Affluent,Salaried,550600.0,190,1,13.218765687889503,6900.0,1,27,0,5,61,0
CUST101773,42,M,Mumbai,Mass Affluent,Salaried,612800.0,212,5,13.325795529260972,31100.0,5,58,0,18,4,0
CUST101774,62,M,Hyderabad,Corporate,Salaried,296000.0,64,3,12.598118111678868,19500.0,3,72,0,19,15,0
CUST101775,28,F,Jaipur,Retail,Salaried,307800.0,74,4,12.637208749244536,9900.0,4,71,2,12,36,0
CUST101776,38,F,Indore,Retail,Salaried,362900.0,128,4,12.801885348777414,3000.0,4,84,0,14,13,0
CUST101777,29,M,Kochi,Corporate,Salaried,644500.0,48,1,13.376231652950555,8600.0,1,26,0,6,48,0
CUST101778,37,F,Ahmedabad,Retail,Self-Employed,311900.0,176,2,12.650441108746573,48800.0,2,26,0,5,65,0
CUST101779,57,F,Mumbai,Mass Affluent,Salaried,250000.0,6,1,12.429220196836383,8100.0,1,39,0,11,93,0
CUST101780,23,M,Chennai,Retail,Salaried,337400.0,91,3,12.729027412930751,16900.0,3,31,3,7,16,0
CUST101781,39,M,Kochi,SME,Salaried,266600.0,235,1,12.493508437657445,6300.0,1,81,1,13,70,0
CUST101782,22,F,Delhi,HNWI,Salaried,268400.0,177,1,12.500237409855137,20200.0,1,35,0,13,79,0
CUST101783,72,M,Surat,Retail,Business Owner,250000.0,126,4,12.429220196836383,16100.0,4,79,0,1,32,0
CUST101784,60,M,Surat,Corporate,Business Owner,367200.0,6,4,12.813664661036311,3700.0,4,20,0,1,8,0
CUST101785,34,M,Kochi,HNWI,Business Owner,541900.0,193,3,13.202838606911426,19600.0,3,50,3,19,88,0
CUST101786,31,F,Hyderabad,Mass Affluent,Salaried,495000.0,110,2,13.112315061750808,1200.0,2,93,2,0,74,0
CUST101787,26,M,Hyderabad,Retail,Salaried,474800.0,206,4,13.07065104786539,15800.0,4,91,1,7,15,0
CUST101788,46,F,Bangalore,Retail,Business Owner,259900.0,189,5,12.468056068255885,5700.0,5,0,0,3,3,0
CUST101789,61,F,Kolkata,Mass Affluent,Retired,292800.0,238,1,12.587248476364008,102300.0,1,79,1,0,7,0
CUST101790,52,M,Ahmedabad,Retail,Salaried,548400.0,33,1,13.21476205015514,28700.0,1,89,3,2,77,1
CUST101791,68,M,Delhi,Corporate,Salaried,451500.0,207,4,13.02033286667615,7000.0,4,9,3,15,35,0
CUST101792,39,M,Jaipur,Retail,Business Owner,654600.0,172,1,13.391781168698524,14500.0,1,66,2,6,67,0
CUST101793,36,M,Hyderabad,Mass Affluent,Student,250000.0,74,3,12.429220196836383,5400.0,3,95,1,12,74,0
CUST101794,46,F,Jaipur,Retail,Salaried,250000.0,203,2,12.429220196836383,12800.0,2,68,0,9,44,0
CUST101795,31,F,Chennai,Mass Affluent,Salaried,250000.0,138,2,12.429220196836383,2300.0,2,5,1,9,17,0
CUST101796,73,F,Chandigarh,Retail,Business Owner,250000.0,160,1,12.429220196836383,20300.0,1,72,2,18,44,0
CUST101797,31,F,Chennai,Retail,Self-Employed,250000.0,231,3,12.429220196836383,9300.0,3,56,0,15,78,0
CUST101798,46,F,Bhopal,Retail,Salaried,355500.0,140,3,12.781283341160998,10300.0,3,28,2,10,93,0
CUST101799,49,F,Bangalore,Mass Affluent,Salaried,341200.0,154,5,12.740227025427723,29000.0,5,2,1,11,77,0
CUST101800,24,F,Delhi,Retail,Self-Employed,311100.0,208,2,12.647872897281076,21300.0,2,38,2,2,6,0
CUST101801,46,M,Bangalore,HNWI,Self-Employed,331800.0,185,4,12.712290670597714,10500.0,4,95,1,18,89,0
CUST101802,45,F,Pune,Retail,Business Owner,250000.0,156,1,12.429220196836383,3700.0,1,76,0,10,66,0
CUST101803,35,M,Bhopal,Mass Affluent,Salaried,250000.0,218,1,12.429220196836383,24400.0,1,83,1,15,16,0
CUST101804,27,F,Bangalore,Mass Affluent,Salaried,250000.0,219,5,12.429220196836383,2000.0,5,78,1,11,61,0
CUST101805,23,M,Kochi,Retail,Self-Employed,276300.0,149,1,12.529246130159391,47100.0,1,71,0,17,3,0
CUST101806,21,F,Surat,Retail,Salaried,250000.0,29,1,12.429220196836383,18400.0,1,54,0,11,18,0
CUST101807,47,F,Kolkata,Retail,Salaried,250000.0,168,1,12.429220196836383,5900.0,1,71,2,16,92,0
CUST101808,25,M,Kolkata,Mass Affluent,Salaried,250000.0,83,3,12.429220196836383,9100.0,3,31,2,15,15,0
CUST101809,72,F,Chandigarh,SME,Salaried,506300.0,143,3,13.13488663306962,7900.0,3,33,3,7,66,0
CUST101810,34,F,Surat,Retail,Business Owner,314000.0,94,4,12.657151449598695,20100.0,4,10,2,19,69,1
CUST101811,56,F,Hyderabad,HNWI,Salaried,495300.0,85,1,13.112920937552689,6200.0,1,81,0,5,92,0
CUST101812,57,M,Bhopal,Mass Affluent,Business Owner,250000.0,234,2,12.429220196836383,7900.0,2,80,1,6,5,0
CUST101813,47,F,Pune,Mass Affluent,Self-Employed,268500.0,64,2,12.500609917318906,16100.0,2,74,1,17,77,0
CUST101814,68,F,Delhi,Mass Affluent,Salaried,362000.0,43,5,12.799402253235032,6900.0,5,7,1,9,32,0
CUST101815,26,M,Indore,SME,Retired,250000.0,154,2,12.429220196836383,3400.0,2,9,0,9,76,0
CUST101816,33,M,Bhopal,Mass Affluent,Salaried,250000.0,156,2,12.429220196836383,22300.0,2,17,0,12,87,0
CUST101817,34,F,Pune,Corporate,Business Owner,250000.0,235,1,12.429220196836383,21900.0,1,16,1,15,21,0
CUST101818,28,M,Surat,Retail,Salaried,250000.0,19,2,12.429220196836383,16800.0,2,22,2,4,97,0
CUST101819,36,M,Hyderabad,Corporate,Student,443200.0,220,3,13.001778670730355,4100.0,3,10,0,15,48,0
CUST101820,37,F,Indore,SME,Salaried,571700.0,202,2,13.256371406419678,17800.0,2,18,1,15,76,0
CUST101821,62,M,Kolkata,Corporate,Self-Employed,250000.0,55,3,12.429220196836383,21700.0,3,27,0,6,5,0
CUST101822,37,M,Chennai,Retail,Salaried,250000.0,197,2,12.429220196836383,15400.0,2,35,0,17,16,0
CUST101823,68,M,Ahmedabad,Corporate,Salaried,467900.0,203,1,13.05601201406083,9200.0,1,59,1,14,2,0
CUST101824,62,M,Chennai,Retail,Salaried,279700.0,32,3,12.541476454442867,4700.0,3,51,0,14,18,0
CUST101825,69,M,Lucknow,Mass Affluent,Salaried,250000.0,10,3,12.429220196836383,12700.0,3,6,0,4,51,0
CUST101826,26,F,Kochi,Retail,Salaried,250000.0,160,1,12.429220196836383,24000.0,1,71,0,8,71,0
CUST101827,74,F,Pune,Mass Affluent,Salaried,250000.0,143,3,12.429220196836383,12200.0,3,0,0,6,27,0
CUST101828,54,F,Kochi,Retail,Self-Employed,250000.0,207,4,12.429220196836383,5100.0,4,13,3,9,24,1
CUST101829,74,M,Pune,Retail,Salaried,250000.0,223,3,12.429220196836383,22700.0,3,3,1,5,97,0
CUST101830,40,M,Chandigarh,Retail,Salaried,406400.0,30,3,12.915095635873303,14700.0,3,80,0,18,74,0
CUST101831,72,F,Hyderabad,Retail,Retired,250000.0,230,3,12.429220196836383,10200.0,3,22,0,13,58,0
CUST101832,52,M,Surat,Retail,Self-Employed,270300.0,205,2,12.50729143185074,7500.0,2,18,2,7,85,1
CUST101833,24,F,Jaipur,Corporate,Salaried,1114700.0,147,1,13.924096765479671,30800.0,1,77,2,15,62,0
CUST101834,43,M,Chandigarh,HNWI,Salaried,287900.0,90,2,12.570371950022508,12300.0,2,17,0,17,91,0
CUST101835,28,F,Hyderabad,HNWI,Salaried,250400.0,153,1,12.430818911810329,6700.0,1,88,2,16,42,0
CUST101836,71,F,Bangalore,Corporate,Self-Employed,253800.0,138,3,12.444305774364985,17100.0,3,9,1,1,26,0
CUST101837,37,F,Bhopal,Retail,Business Owner,400900.0,97,3,12.901469793015115,15800.0,3,43,0,12,22,0
CUST101838,33,M,Bhopal,Mass Affluent,Self-Employed,372100.0,24,1,12.826920601780714,24700.0,1,96,0,0,15,0
CUST101839,50,M,Kochi,Mass Affluent,Student,250000.0,175,5,12.429220196836383,10100.0,5,95,1,10,68,0
CUST101840,43,F,Ahmedabad,Retail,Self-Employed,250000.0,77,5,12.429220196836383,10000.0,5,24,1,7,17,1
CUST101841,26,M,Pune,Mass Affluent,Student,250000.0,63,1,12.429220196836383,14000.0,1,40,2,1,80,0
CUST101842,65,F,Lucknow,HNWI,Self-Employed,250000.0,93,2,12.429220196836383,18600.0,2,20,0,1,66,0
CUST101843,66,M,Kochi,Mass Affluent,Self-Employed,802900.0,13,1,13.595986697657116,22000.0,1,52,3,18,41,0
CUST101844,61,F,Chennai,HNWI,Self-Employed,388700.0,97,5,12.870565689515162,27800.0,5,6,0,14,78,0
CUST101845,54,M,Mumbai,Retail,Business Owner,255800.0,201,2,12.452155077423383,7700.0,2,85,1,8,52,0
CUST101846,42,F,Delhi,HNWI,Salaried,566200.0,177,3,13.246704417818744,18400.0,3,31,3,13,14,0
CUST101847,50,F,Kolkata,Retail,Salaried,300500.0,20,5,12.613206360738884,104500.0,5,61,1,15,75,0
CUST101848,49,F,Surat,Corporate,Salaried,250000.0,83,3,12.429220196836383,14800.0,3,67,3,8,87,0
CUST101849,29,M,Pune,Retail,Salaried,728200.0,161,4,13.498332387971635,6800.0,4,52,2,19,76,0
CUST101850,25,M,Lucknow,Mass Affluent,Retired,250000.0,223,1,12.429220196836383,27300.0,1,54,3,12,34,0
CUST101851,34,M,Ahmedabad,Mass Affluent,Self-Employed,250000.0,108,1,12.429220196836383,15200.0,1,80,1,2,99,0
CUST101852,45,F,Hyderabad,Retail,Salaried,250000.0,237,2,12.429220196836383,13600.0,2,62,3,1,13,0
CUST101853,29,M,Kochi,Retail,Salaried,527900.0,16,4,13.176664045108076,15800.0,4,72,0,3,97,0
CUST101854,26,F,Surat,Retail,Salaried,250000.0,219,1,12.429220196836383,4600.0,1,97,1,1,62,0
CUST101855,67,M,Chandigarh,Mass Affluent,Business Owner,602900.0,43,2,13.30950828312598,7900.0,2,27,2,17,83,0
CUST101856,41,M,Indore,Corporate,Retired,281700.0,176,4,12.548601503733918,20800.0,4,52,1,0,99,0
CUST101857,52,F,Kolkata,Retail,Salaried,411800.0,29,1,12.92829550193616,26900.0,1,12,2,7,26,0
CUST101858,49,M,Surat,Mass Affluent,Salaried,250000.0,237,3,12.429220196836383,21500.0,3,7,3,18,59,0
CUST101859,60,M,Kolkata,Corporate,Student,367300.0,56,1,12.813936954374158,35400.0,1,75,2,1,22,0
CUST101860,60,F,Bhopal,Mass Affluent,Self-Employed,324500.0,92,1,12.690043896785632,11800.0,1,95,1,2,83,0
CUST101861,36,F,Lucknow,Corporate,Business Owner,262200.0,154,2,12.476866664186996,14500.0,2,7,1,13,37,0
CUST101862,66,F,Indore,Retail,Salaried,250000.0,17,4,12.429220196836383,3900.0,4,13,0,2,65,0
CUST101863,41,F,Chennai,Retail,Salaried,332700.0,139,1,12.714999467712902,10400.0,1,52,1,14,71,0
CUST101864,66,F,Mumbai,Retail,Self-Employed,250000.0,74,2,12.429220196836383,13600.0,2,27,0,15,86,0
CUST101865,42,F,Bangalore,Retail,Salaried,469300.0,107,3,13.058999632613395,11600.0,3,39,0,6,39,0
CUST101866,26,M,Ahmedabad,Mass Affluent,Business Owner,302000.0,83,2,12.618185607609803,18600.0,2,42,0,17,10,0
CUST101867,62,M,Chandigarh,Corporate,Business Owner,354500.0,203,2,12.778466445824812,32100.0,2,65,1,5,13,0
CUST101868,22,M,Lucknow,Retail,Salaried,250000.0,112,2,12.429220196836383,13800.0,2,57,1,0,4,0
