loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_purpose,age,annual_income,employment_type,months_on_book,num_products,segment,loan_to_income,emi_to_income,income_log,loan_amount_log,credit_bureau_score,default
LOAN200702,CUST104867,Education Loan,104000.0,17.9,12,Home Renovation,38,250000.0,Salaried,60,3,Mass Affluent,0.416,0.416,12.429220196836383,11.552155793461898,524,0
LOAN200703,CUST102310,Personal Loan,62000.0,10.47,240,Medical Expense,36,513400.0,Self-Employed,12,3,Retail,0.12076353720296065,0.006038176860148032,13.148812495216267,11.034905792929415,507,0
LOAN200704,CUST103030,Home Loan,212000.0,17.07,240,Home Purchase,60,476500.0,Student,121,3,Corporate,0.44491080797481636,0.02224554039874082,13.074225100710079,12.264346270624157,542,0
LOAN200705,CUST107148,Home Loan,70000.0,9.34,60,Wedding,36,513900.0,Student,56,2,Retail,0.13621327106440942,0.027242654212881884,13.1497859188823,11.156264806643742,590,0
LOAN200706,CUST106788,Education Loan,50000.0,15.59,24,Travel,34,667400.0,Salaried,97,1,SME,0.0749175906502847,0.03745879532514235,13.4111463436501,10.819798284210286,554,0
LOAN200707,CUST103671,Business Loan,166000.0,18.49,120,Wedding,26,268000.0,Salaried,46,1,Retail,0.6194029850746269,0.06194029850746269,12.498745990829315,12.019749091416921,362,0
LOAN200708,CUST105322,Education Loan,76000.0,15.73,180,Business Expansion,58,250000.0,Self-Employed,70,4,SME,0.304,0.02026666666666667,12.429220196836383,11.23850177707664,385,0
LOAN200709,CUST101920,Education Loan,249000.0,15.33,12,Education,42,281600.0,Salaried,155,5,HNWI,0.8842329545454546,0.8842329545454545,12.548246454396082,12.425212191503038,487,0
LOAN200710,CUST100699,Education Loan,321000.0,9.87,36,Home Renovation,26,250000.0,Self-Employed,130,2,Mass Affluent,1.284,0.428,12.429220196836383,12.679199517372098,365,1
LOAN200711,CUST104197,Auto Loan,275000.0,16.0,240,Travel,27,985800.0,Retired,12,5,Retail,0.27896124974639885,0.013948062487319942,13.801209787657445,12.524530013005734,645,0
LOAN200712,CUST101307,Education Loan,129000.0,12.68,24,Business Expansion,33,567600.0,Salaried,115,1,Retail,0.22727272727272727,0.11363636363636363,13.24917398607056,11.767575435251748,538,0
LOAN200713,CUST106196,Personal Loan,55000.0,12.94,60,Travel,54,250000.0,Student,46,3,Retail,0.22,0.044,12.429220196836383,10.915106645867503,323,1
LOAN200714,CUST102804,Home Loan,334000.0,12.78,12,Home Purchase,30,250000.0,Salaried,167,2,Mass Affluent,1.336,1.336,12.429220196836383,12.718899265966332,437,0
LOAN200715,CUST102324,Education Loan,165000.0,12.12,60,Medical Expense,61,340500.0,Self-Employed,29,1,Mass Affluent,0.4845814977973568,0.09691629955947137,12.738173341424954,12.013706813470414,444,0
LOAN200716,CUST104722,Education Loan,466000.0,16.7,60,Home Renovation,72,250000.0,Salaried,155,1,Retail,1.864,0.3728,12.429220196836383,13.051943059028227,345,0
LOAN200717,CUST104778,Auto Loan,1177000.0,14.28,60,Home Renovation,26,250000.0,Self-Employed,168,1,Mass Affluent,4.708,0.9416000000000001,12.429220196836383,13.978480235859726,300,0
LOAN200718,CUST101402,Auto Loan,165000.0,15.31,60,Education,37,265300.0,Salaried,38,3,Retail,0.6219374293252922,0.12438748586505843,12.488620309436481,12.013706813470414,300,0
LOAN200719,CUST105359,Auto Loan,77000.0,14.16,120,Wedding,39,876800.0,Salaried,228,1,Corporate,0.08781934306569343,0.008781934306569343,13.684035335686186,11.251573687764477,702,0
LOAN200720,CUST102126,Personal Loan,1285000.0,10.8,120,Debt Consolidation,37,302400.0,Salaried,165,2,Retail,4.249338624338624,0.42493386243386244,12.619509230160354,14.06627005452127,300,1
LOAN200721,CUST104448,Business Loan,246000.0,11.63,60,Home Purchase,50,250000.0,Business Owner,7,3,Retail,0.984,0.1968,12.429220196836383,12.413090879946887,333,0
LOAN200722,CUST100926,Home Loan,99000.0,14.91,48,Home Renovation,50,250000.0,Salaried,147,1,Mass Affluent,0.396,0.099,12.429220196836383,11.502885230075814,464,0
LOAN200723,CUST106416,Auto Loan,50000.0,17.82,240,Home Renovation,32,382900.0,Salaried,154,2,Retail,0.13058239749281797,0.006529119874640899,12.855531749109925,10.819798284210286,568,0
LOAN200724,CUST105205,Business Loan,100000.0,8.56,180,Home Renovation,45,973800.0,Salaried,120,2,Corporate,0.10269049086054631,0.00684603272403642,13.78896224963512,11.51293546492023,701,0
LOAN200725,CUST106474,Education Loan,270000.0,13.92,180,Home Purchase,34,345500.0,Self-Employed,190,2,Mass Affluent,0.7814761215629522,0.05209840810419682,12.75275081654168,12.506180941677357,338,0
LOAN200726,CUST107083,Business Loan,98000.0,14.16,84,Travel,50,316400.0,Salaried,94,4,Retail,0.30973451327433627,0.04424778761061947,12.6647656754269,11.49273296168228,402,1
LOAN200727,CUST105019,Business Loan,75000.0,11.57,120,Home Renovation,55,250000.0,Business Owner,57,5,Retail,0.3,0.030000000000000002,12.429220196836383,11.225256725762893,300,0
LOAN200728,CUST105402,Personal Loan,205000.0,9.19,60,Vehicle Purchase,57,257300.0,Salaried,187,3,Mass Affluent,0.7967353284104158,0.15934706568208315,12.45800188477608,12.230770136157428,469,0
LOAN200729,CUST103580,Education Loan,1061000.0,18.24,24,Business Expansion,68,386900.0,Salaried,110,5,Retail,2.742310674592918,1.371155337296459,12.86592412533246,13.874723360102745,362,0
LOAN200730,CUST106816,Auto Loan,65000.0,12.78,240,Business Expansion,68,250000.0,Salaried,194,1,HNWI,0.26,0.013,12.429220196836383,11.082157933374816,437,0
LOAN200731,CUST103374,Home Loan,227000.0,8.84,180,Business Expansion,57,250000.0,Salaried,75,3,HNWI,0.908,0.060533333333333335,12.429220196836383,12.33270970174018,351,1
LOAN200732,CUST100773,Home Loan,217000.0,8.88,12,Home Purchase,59,381500.0,Retired,167,3,Retail,0.5688073394495413,0.5688073394495412,12.851868750935193,12.28765724080691,468,0
LOAN200733,CUST104495,Business Loan,87000.0,9.7,84,Debt Consolidation,54,313200.0,Self-Employed,27,2,Retail,0.2777777777777778,0.03968253968253969,12.654600435941708,11.373674891823535,345,1
LOAN200734,CUST105168,Business Loan,611000.0,15.85,84,Home Renovation,40,296800.0,Salaried,78,1,HNWI,2.0586253369272236,0.29408933384674624,12.600817159541924,13.322853874813605,335,1
LOAN200735,CUST100640,Personal Loan,208000.0,17.46,240,Education,57,250000.0,Business Owner,27,2,Mass Affluent,0.832,0.0416,12.429220196836383,12.245298166364206,505,0
LOAN200736,CUST102285,Personal Loan,65000.0,9.14,24,Medical Expense,65,396700.0,Salaried,135,2,Retail,0.16385177716158306,0.08192588858079153,12.890938127295817,11.082157933374816,429,0
LOAN200737,CUST102956,Education Loan,150000.0,14.37,120,Vehicle Purchase,26,250000.0,Self-Employed,14,1,Retail,0.6,0.060000000000000005,12.429220196836383,11.918397239722838,370,1
LOAN200738,CUST100784,Auto Loan,257000.0,17.65,12,Home Renovation,46,445900.0,Self-Employed,152,5,Mass Affluent,0.576362413097107,0.576362413097107,13.007852233268357,12.456835254920371,471,0
LOAN200739,CUST105919,Personal Loan,285000.0,12.79,84,Home Renovation,70,250000.0,Salaried,106,4,Retail,1.14,0.16285714285714287,12.429220196836383,12.560247968016562,380,0
LOAN200740,CUST100907,Business Loan,202000.0,10.4,240,Home Purchase,30,250000.0,Business Owner,237,3,HNWI,0.808,0.0404,12.429220196836383,12.216027926866138,526,1
LOAN200741,CUST101761,Auto Loan,71000.0,11.24,60,Education,43,452600.0,Retired,52,1,Mass Affluent,0.15687140963323024,0.03137428192664605,13.022766221635607,11.170449240431308,477,0
LOAN200742,CUST107726,Auto Loan,66000.0,9.69,240,Home Purchase,21,250000.0,Student,192,3,Mass Affluent,0.264,0.0132,12.429220196836383,11.097425172408931,487,0
LOAN200743,CUST106156,Education Loan,1222000.0,15.33,12,Home Purchase,25,250000.0,Salaried,80,4,HNWI,4.888,4.888,12.429220196836383,14.016000237043949,300,0
LOAN200744,CUST102808,Education Loan,188000.0,8.99,240,Debt Consolidation,63,351100.0,Salaried,15,4,Mass Affluent,0.5354599829108516,0.026772999145542584,12.768829210343865,12.144202560946876,387,0
LOAN200745,CUST102660,Business Loan,139000.0,16.42,36,Business Expansion,44,250000.0,Self-Employed,20,2,Mass Affluent,0.556,0.18533333333333335,12.429220196836383,11.842236406331555,378,0
LOAN200746,CUST106815,Home Loan,261000.0,14.27,180,Business Expansion,34,749700.0,Salaried,107,2,Corporate,0.34813925570228094,0.023209283713485393,13.527429739357144,12.472279517715116,710,0
LOAN200747,CUST105229,Home Loan,90000.0,12.82,240,Wedding,35,365800.0,Salaried,179,2,HNWI,0.24603608529250956,0.012301804264625479,12.809844748669446,11.407576060361786,538,1
LOAN200748,CUST103204,Home Loan,209000.0,17.22,60,Home Purchase,37,250000.0,Business Owner,106,3,Retail,0.836,0.16720000000000002,12.429220196836383,12.250094315624496,405,0
LOAN200749,CUST100591,Education Loan,161000.0,14.02,180,Debt Consolidation,69,308400.0,Salaried,29,2,Corporate,0.5220492866407264,0.03480328577604842,12.639156163208208,11.989165855127435,350,0
LOAN200750,CUST100302,Home Loan,561000.0,14.35,12,Vehicle Purchase,21,314700.0,Salaried,77,5,Corporate,1.782650142993327,1.782650142993327,12.659378260676938,13.237477967034438,409,0
LOAN200751,CUST100897,Home Loan,264000.0,14.16,12,Vehicle Purchase,23,352400.0,Self-Employed,191,3,Mass Affluent,0.7491486946651532,0.7491486946651532,12.772525010724586,12.483708170000067,537,0
LOAN200752,CUST106389,Home Loan,251000.0,15.54,240,Travel,55,474600.0,Retired,45,4,Corporate,0.528866413822166,0.0264433206911083,13.070229730019086,12.433212202169729,422,0
LOAN200753,CUST106679,Education Loan,180000.0,8.89,24,Medical Expense,49,250000.0,Business Owner,171,2,Mass Affluent,0.72,0.36000000000000004,12.429220196836383,12.100717685412471,469,0
LOAN200754,CUST100733,Business Loan,349000.0,8.99,180,Business Expansion,62,250000.0,Business Owner,46,4,Corporate,1.396,0.09306666666666667,12.429220196836383,12.762830066509972,475,0
LOAN200755,CUST101162,Education Loan,173000.0,17.76,180,Vehicle Purchase,66,579300.0,Salaried,30,1,Corporate,0.298636285171759,0.019909085678117267,13.269577483304527,12.06105265381003,577,0
LOAN200756,CUST105679,Home Loan,116000.0,10.04,24,Medical Expense,23,250000.0,Salaried,190,4,Mass Affluent,0.464,0.232,12.429220196836383,11.661354090741,355,1
LOAN200757,CUST103890,Business Loan,259000.0,11.22,180,Wedding,51,369700.0,Salaried,193,3,Retail,0.700568028130917,0.0467045352087278,12.820449849816926,12.464587201678082,565,0
LOAN200758,CUST105601,Auto Loan,339000.0,16.97,48,Education,74,476100.0,Salaried,168,3,Retail,0.7120352867044738,0.17800882167611845,13.073385295579481,12.733758336210744,669,0
LOAN200759,CUST106920,Business Loan,122000.0,18.49,84,Medical Expense,34,436100.0,Salaried,182,2,SME,0.2797523503783536,0.03996462148262194,12.985629146880282,11.711784520403112,627,0
LOAN200760,CUST106222,Personal Loan,90000.0,14.96,48,Travel,57,293300.0,Salaried,99,2,Retail,0.3068530514831231,0.07671326287078077,12.58895466443808,11.407576060361786,363,0
LOAN200761,CUST100408,Business Loan,55000.0,11.81,180,Medical Expense,71,250000.0,Self-Employed,124,5,Mass Affluent,0.22,0.014666666666666666,12.429220196836383,10.915106645867503,529,0
LOAN200762,CUST101440,Business Loan,85000.0,13.51,12,Business Expansion,63,250000.0,Salaried,144,4,HNWI,0.34,0.34,12.429220196836383,11.350418300109132,447,1
LOAN200763,CUST103505,Education Loan,54000.0,18.4,180,Home Purchase,68,267800.0,Business Owner,44,5,HNWI,0.20164301717699776,0.01344286781179985,12.497999446362185,10.896757843893464,342,0
LOAN200764,CUST104126,Home Loan,204000.0,18.06,240,Business Expansion,23,609600.0,Salaried,194,1,Corporate,0.3346456692913386,0.01673228346456693,13.320559923773176,12.225880174775122,520,0
LOAN200765,CUST102126,Home Loan,196000.0,13.08,84,Medical Expense,37,302400.0,Salaried,165,2,Retail,0.6481481481481481,0.0925925925925926,12.619509230160354,12.185875040240456,439,0
LOAN200766,CUST105723,Home Loan,50000.0,14.96,24,Vehicle Purchase,49,303000.0,Self-Employed,230,3,Retail,0.16501650165016502,0.08250825082508251,12.621491384816093,10.819798284210286,475,0
LOAN200767,CUST102407,Education Loan,151000.0,16.51,120,Home Purchase,59,441600.0,Self-Employed,94,4,Mass Affluent,0.34193840579710144,0.034193840579710144,12.998162038435213,11.92504173829169,457,0
LOAN200768,CUST107927,Business Loan,217000.0,13.9,60,Travel,35,336300.0,Salaried,59,3,Mass Affluent,0.6452572108236694,0.12905144216473385,12.725761871259474,12.28765724080691,386,0
LOAN200769,CUST103185,Auto Loan,1000000.0,10.19,60,Business Expansion,72,295500.0,Salaried,170,5,Mass Affluent,3.3840947546531304,0.6768189509306262,12.596427499917318,13.815511557963774,378,1
LOAN200770,CUST102658,Business Loan,354000.0,13.9,180,Wedding,57,709000.0,Salaried,35,1,Retail,0.4992947813822285,0.033286318758815235,13.471612215950506,12.777055016970678,522,0
LOAN200771,CUST102307,Auto Loan,133000.0,10.65,36,Wedding,29,250000.0,Student,210,3,SME,0.532,0.17733333333333334,12.429220196836383,11.798111925972618,378,0
LOAN200772,CUST102112,Personal Loan,121000.0,16.56,240,Debt Consolidation,70,250000.0,Salaried,136,1,Mass Affluent,0.484,0.024200000000000003,12.429220196836383,11.703554089007538,435,0
LOAN200773,CUST104901,Home Loan,320000.0,16.49,60,Home Renovation,56,250000.0,Salaried,67,1,Retail,1.28,0.256,12.429220196836383,12.676079399771027,424,1
LOAN200774,CUST100356,Auto Loan,305000.0,8.7,84,Medical Expense,29,250000.0,Salaried,149,2,SME,1.22,0.1742857142857143,12.429220196836383,12.628070334272698,396,0
LOAN200775,CUST107764,Personal Loan,180000.0,13.28,180,Wedding,46,364200.0,Self-Employed,18,2,Retail,0.4942339373970346,0.032948929159802305,12.805461192015972,12.100717685412471,414,0
LOAN200776,CUST102647,Personal Loan,205000.0,9.82,60,Home Renovation,63,250000.0,Salaried,153,3,Corporate,0.82,0.164,12.429220196836383,12.230770136157428,454,0
LOAN200777,CUST100568,Business Loan,225000.0,17.16,84,Home Renovation,55,479700.0,Self-Employed,97,4,SME,0.46904315196998125,0.06700616456714018,13.080918272124213,12.323860125621126,519,1
LOAN200778,CUST101745,Education Loan,184000.0,14.61,36,Vehicle Purchase,73,250000.0,Retired,209,2,Corporate,0.736,0.24533333333333335,12.429220196836383,12.122696471358964,467,0
LOAN200779,CUST100406,Home Loan,545000.0,9.16,48,Medical Expense,44,250000.0,Self-Employed,16,5,Mass Affluent,2.18,0.545,12.429220196836383,13.208542908506082,429,1
LOAN200780,CUST106450,Auto Loan,334000.0,12.68,180,Education,63,250000.0,Salaried,127,3,Retail,1.336,0.08906666666666668,12.429220196836383,12.718899265966332,399,0
LOAN200781,CUST107976,Business Loan,50000.0,15.66,48,Business Expansion,24,250000.0,Self-Employed,202,3,HNWI,0.2,0.05000000000000001,12.429220196836383,10.819798284210286,463,0
LOAN200782,CUST102401,Business Loan,76000.0,11.67,180,Education,51,250000.0,Salaried,84,1,Retail,0.304,0.02026666666666667,12.429220196836383,11.23850177707664,496,0
LOAN200783,CUST106808,Home Loan,269000.0,12.5,120,Vehicle Purchase,23,281900.0,Salaried,131,1,Corporate,0.954239091876552,0.09542390918765518,12.549311224453131,12.502470376049185,300,0
LOAN200784,CUST100377,Personal Loan,272000.0,11.65,24,Travel,61,718300.0,Business Owner,105,3,Corporate,0.37867186412362525,0.18933593206181262,13.484643980237895,12.513561021741964,600,0
LOAN200785,CUST102648,Home Loan,368000.0,10.93,240,Debt Consolidation,71,250000.0,Salaried,148,3,Corporate,1.472,0.0736,12.429220196836383,12.81584093453868,447,0
LOAN200786,CUST100340,Business Loan,53000.0,9.17,240,Debt Consolidation,55,250000.0,Salaried,51,1,Retail,0.212,0.010600000000000002,12.429220196836383,10.87806606028079,326,0
LOAN200787,CUST100622,Business Loan,87000.0,16.7,120,Medical Expense,29,266100.0,Self-Employed,231,4,HNWI,0.3269447576099211,0.03269447576099211,12.491631214944439,11.373674891823535,572,0
LOAN200788,CUST102981,Education Loan,85000.0,13.73,180,Business Expansion,24,1673700.0,Self-Employed,29,3,HNWI,0.05078568441178228,0.0033857122941188186,14.330547899980191,11.350418300109132,696,0
LOAN200789,CUST103588,Home Loan,278000.0,10.27,24,Business Expansion,56,489000.0,Salaried,22,3,Retail,0.5685071574642127,0.2842535787321063,13.100119813444692,12.535379989788607,427,0
LOAN200790,CUST106288,Auto Loan,68000.0,14.53,24,Home Renovation,35,1268900.0,Business Owner,206,3,Retail,0.053589723382457245,0.026794861691228623,14.053661729468862,11.127277689932466,694,0
LOAN200791,CUST107473,Education Loan,148000.0,16.89,120,Debt Consolidation,34,486700.0,Salaried,185,1,Retail,0.30408876104376414,0.030408876104376408,13.095405250473226,11.904974309480181,543,0
LOAN200792,CUST105887,Personal Loan,118000.0,12.22,12,Business Expansion,30,263400.0,Salaried,86,1,HNWI,0.44798785117691725,0.44798785117691725,12.481432864791325,11.678448377988165,368,0
LOAN200793,CUST104066,Personal Loan,461000.0,9.35,36,Wedding,67,771000.0,Self-Employed,85,5,Retail,0.5979247730220493,0.19930825767401641,13.555444949561487,13.04115549117383,560,0
LOAN200794,CUST101975,Education Loan,108000.0,16.58,180,Vehicle Purchase,23,286000.0,Self-Employed,160,1,Corporate,0.3776223776223776,0.025174825174825177,12.563750586299374,11.58989576532275,469,0
LOAN200795,CUST107657,Auto Loan,114000.0,11.6,24,Wedding,71,250000.0,Salaried,211,5,Retail,0.456,0.228,12.429220196836383,11.643962499267984,434,0
LOAN200796,CUST100585,Education Loan,202000.0,14.11,240,Medical Expense,70,286400.0,Salaried,216,3,Retail,0.7053072625698324,0.035265363128491614,12.565148205682643,12.216027926866138,466,0
LOAN200797,CUST100556,Home Loan,172000.0,16.7,120,Home Renovation,60,298700.0,Salaried,121,2,Retail,0.5758285905590894,0.05758285905590893,12.60719835203924,12.055255569732177,533,0
LOAN200798,CUST104896,Business Loan,201000.0,16.91,240,Education,66,250000.0,Salaried,148,1,HNWI,0.804,0.0402,12.429220196836383,12.211065162153215,501,0
LOAN200799,CUST100801,Personal Loan,137000.0,12.45,60,Home Renovation,37,250000.0,Student,110,5,Mass Affluent,0.548,0.10960000000000002,12.429220196836383,11.827743504053695,455,0
LOAN200800,CUST107481,Auto Loan,169000.0,15.56,84,Home Purchase,32,292600.0,Self-Employed,98,3,Retail,0.5775803144224196,0.0825114734889171,12.586565185197317,12.037659911047468,496,0
LOAN200801,CUST107555,Home Loan,104000.0,17.59,240,Medical Expense,25,906400.0,Salaried,41,2,Retail,0.1147396293027361,0.005736981465136805,13.71723709196099,11.552155793461898,645,0
LOAN200802,CUST101657,Auto Loan,725000.0,8.6,36,Debt Consolidation,68,250000.0,Salaried,53,2,Mass Affluent,2.9,0.9666666666666668,12.429220196836383,13.493928313146206,345,0
LOAN200803,CUST104166,Education Loan,101000.0,11.97,48,Medical Expense,45,547300.0,Student,40,3,Mass Affluent,0.18454229855655033,0.04613557463913758,13.212754204281811,11.522885696764481,495,0
LOAN200804,CUST101458,Business Loan,161000.0,13.94,120,Medical Expense,35,369600.0,Self-Employed,166,2,Mass Affluent,0.4356060606060606,0.043560606060606064,12.820179324373711,11.989165855127435,391,0
LOAN200805,CUST100974,Home Loan,368000.0,10.9,180,Home Renovation,28,346900.0,Student,64,3,Retail,1.0608244450850388,0.07072162967233593,12.756794715628809,12.81584093453868,417,0
LOAN200806,CUST102839,Home Loan,287000.0,16.69,36,Travel,73,250000.0,Salaried,80,1,Retail,1.148,0.3826666666666667,12.429220196836383,12.567240979056246,334,0
