txn_id,customer_id,amount,txn_type,channel,merchant,hour_of_day,day_of_week,is_international,amount_log,is_night_txn,is_weekend,is_high_amount,is_fraud
TXN1036335,CUST100814,122.55,ATM Withdrawal,Internet Banking,Zomato,11,3,0,4.816645932434619,0,0,0,0
TXN1036336,CUST101797,29.68,Cheque,ATM,Flipkart,2,5,0,3.4236109764990554,1,1,0,0
TXN1036337,CUST104030,200.1,NEFT,POS Terminal,Zomato,14,0,0,5.303802296778606,0,0,0,0
TXN1036338,CUST104866,98.54,International,ATM,Swiggy,8,0,0,4.6005595734304086,0,0,0,1
TXN1036339,CUST103009,873.51,Online Transfer,POS Terminal,Petrol Pump,7,0,0,6.773663729499051,0,0,0,0
TXN1036340,CUST107892,2856.53,ATM Withdrawal,Branch,DMart,16,3,0,7.957712894301519,0,0,0,0
TXN1036341,CUST104610,50.52,UPI Payment,ATM,Flipkart,5,1,0,3.9419700817960983,1,0,0,0
TXN1036342,CUST107593,35.26,International,Mobile App,Big Bazaar,9,4,0,3.590715205326705,0,0,0,0
TXN1036343,CUST101748,1962.9,NEFT,POS Terminal,Swiggy,21,3,0,7.582687571121177,0,0,0,0
TXN1036344,CUST102022,214.83,ATM Withdrawal,Branch,Reliance,16,0,0,5.374491060770879,0,0,0,0
TXN1036345,CUST101769,1639.61,POS,ATM,DMart,22,5,0,7.402823402881049,0,1,0,0
TXN1036346,CUST105566,91.7,UPI Payment,ATM,Flipkart,21,5,0,4.529368472571809,0,1,0,0
TXN1036347,CUST103310,123.49,NEFT,POS Terminal,Zomato,8,6,0,4.8242253913936946,0,1,0,0
TXN1036348,CUST104625,2554.2,ATM Withdrawal,POS Terminal,Petrol Pump,18,2,0,7.845885777460748,0,0,0,0
TXN1036349,CUST101963,1769.5,UPI Payment,Branch,Flipkart,17,3,0,7.4790172715519585,0,0,0,0
TXN1036350,CUST105892,4944.95,ATM Withdrawal,POS Terminal,DMart,21,2,0,8.50632433885113,0,0,0,0
TXN1036351,CUST105554,276.8,RTGS,POS Terminal,Flipkart,7,1,0,5.626901430320244,0,0,0,0
TXN1036352,CUST104092,4147.76,International,POS Terminal,Big Bazaar,17,0,0,8.330564773395848,0,0,0,0
TXN1036353,CUST104094,899.28,ATM Withdrawal,ATM,Swiggy,2,3,0,6.802705826050396,1,0,0,0
TXN1036354,CUST106274,836.59,RTGS,ATM,Myntra,2,1,0,6.730528720612088,1,0,0,0
TXN1036355,CUST105458,86.74,International,ATM,Swiggy,13,6,0,4.474377895738068,0,1,0,0
TXN1036356,CUST100423,1324.85,ATM Withdrawal,POS Terminal,Pharmacy,22,3,0,7.1898090421750664,0,0,0,0
TXN1036357,CUST102846,255.26,NEFT,Internet Banking,Big Bazaar,13,3,0,5.54619255408143,0,0,0,0
TXN1036358,CUST105936,11493.04,International,POS Terminal,Jeweller,15,1,0,9.349583919138194,0,0,0,0
TXN1036359,CUST100498,402.25,POS,POS Terminal,DMart,15,4,0,5.999556717005318,0,0,0,0
TXN1036360,CUST105484,290.88,Online Transfer,ATM,Swiggy,12,2,0,5.67634275889742,0,0,0,0
TXN1036361,CUST105553,4023.36,NEFT,Branch,Petrol Pump,19,6,0,8.300121170998656,0,1,0,0
TXN1036362,CUST104719,469.38,ATM Withdrawal,Branch,Reliance,5,5,0,6.15354087867374,1,1,0,0
TXN1036363,CUST105750,87.08,NEFT,Branch,Swiggy,4,5,1,4.478245492414424,1,1,0,0
TXN1036364,CUST107142,25.62,POS,Internet Banking,Big Bazaar,15,6,0,3.2816628129669656,0,1,0,0
TXN1036365,CUST102125,80.56,Online Transfer,Internet Banking,IRCTC,9,3,0,4.401338945706255,0,0,0,0
TXN1036366,CUST105203,15.07,Online Transfer,POS Terminal,Hospital,20,3,0,2.776954179749421,0,0,0,0
TXN1036367,CUST105973,340.7,RTGS,Internet Banking,Zomato,12,4,0,5.833933159121246,0,0,0,0
TXN1036368,CUST106545,1894.9,POS,Internet Banking,DMart,2,1,0,7.547448938807992,1,0,0,0
TXN1036369,CUST107558,144.91,UPI Payment,Mobile App,Amazon,23,0,0,4.982989993275931,1,0,0,0
TXN1036370,CUST102900,38476.89,POS,POS Terminal,DMart,1,3,0,10.557839069596389,1,0,0,0
TXN1036371,CUST107130,31.46,Online Transfer,Internet Banking,Myntra,8,6,0,3.480008562086445,0,1,0,0
TXN1036372,CUST104493,1047.32,Online Transfer,ATM,Myntra,6,6,0,6.954944161784595,0,1,0,0
TXN1036373,CUST105997,882.98,UPI Payment,Branch,Unknown Merchant,17,3,1,6.784434437947318,0,0,0,1
TXN1036374,CUST105220,188.34,International,Mobile App,Electronics Store,8,4,0,5.243544340700745,0,0,0,1
TXN1036375,CUST107826,304.81,Cheque,Branch,Reliance,6,5,1,5.72296399407213,0,1,0,0
TXN1036376,CUST103558,8045.69,Online Transfer,ATM,Unknown Merchant,17,0,0,8.993016105730659,0,0,0,1
TXN1036377,CUST101038,2783.17,Online Transfer,Internet Banking,IRCTC,4,0,0,7.931705082808419,1,0,0,0
TXN1036378,CUST106607,2173.64,Online Transfer,POS Terminal,DMart,0,1,0,7.684618412581915,1,0,0,0
TXN1036379,CUST105514,74.92,NEFT,Branch,Pharmacy,11,5,0,4.3296801543016725,0,1,0,0
TXN1036380,CUST103318,984.57,NEFT,POS Terminal,Amazon,17,5,0,6.893220154004312,0,1,0,0
TXN1036381,CUST101616,1754.62,POS,Branch,Electronics Store,4,5,0,7.470577349865844,1,1,0,0
TXN1036382,CUST104861,1915.46,ATM Withdrawal,POS Terminal,Flipkart,16,4,0,7.55823501322268,0,0,0,0
TXN1036383,CUST105054,32.65,Online Transfer,Internet Banking,Zomato,10,2,1,3.5160130560907366,0,0,0,0
TXN1036384,CUST102314,744.84,ATM Withdrawal,POS Terminal,Zomato,10,2,1,6.614511099988438,0,0,0,0
TXN1036385,CUST106403,732.38,ATM Withdrawal,Mobile App,Myntra,2,4,0,6.597663985017227,1,0,0,0
TXN1036386,CUST104320,3027.48,International,Branch,IRCTC,11,1,0,8.015816122469857,0,0,0,0
TXN1036387,CUST105254,250.91,Online Transfer,Internet Banking,Swiggy,10,3,1,5.529071880863581,0,0,0,0
TXN1036388,CUST100274,50.57,RTGS,ATM,Amazon,15,3,0,3.9429401080628677,0,0,0,0
TXN1036389,CUST104103,73.17,RTGS,Mobile App,Hospital,16,4,0,4.306359755748467,0,0,0,0
TXN1036390,CUST106897,775.72,RTGS,Internet Banking,DMart,2,5,0,6.655079925061889,1,1,0,0
TXN1036391,CUST105662,3266.75,RTGS,ATM,Jeweller,1,2,0,8.091856953665662,1,0,0,0
TXN1036392,CUST103884,208.73,RTGS,Internet Banking,DMart,14,0,0,5.345820989192004,0,0,0,0
TXN1036393,CUST105673,683.35,POS,Branch,Electronics Store,2,2,0,6.528469482657275,1,0,0,0
TXN1036394,CUST104391,10.1,NEFT,Branch,Myntra,8,1,0,2.4069451083182885,0,0,0,0
TXN1036395,CUST101291,10.0,Cheque,ATM,Flipkart,9,5,0,2.3978952727983707,0,1,0,0
TXN1036396,CUST102969,950.47,Online Transfer,POS Terminal,Jeweller,7,4,0,6.858008157074672,0,0,0,0
TXN1036397,CUST102829,920.52,RTGS,Internet Banking,Electronics Store,22,2,0,6.826024480618251,0,0,0,0
TXN1036398,CUST105616,1461.21,International,Branch,IRCTC,10,1,0,7.287704268845541,0,0,0,0
TXN1036399,CUST105009,10.0,UPI Payment,Internet Banking,Flipkart,7,1,0,2.3978952727983707,0,0,0,0
TXN1036400,CUST107685,5532.9,ATM Withdrawal,Mobile App,Big Bazaar,10,5,0,8.61864809007157,0,1,0,0
TXN1036401,CUST103358,147.13,Online Transfer,Internet Banking,IRCTC,16,3,0,4.998090266593961,0,0,0,0
TXN1036402,CUST104383,135.55,POS,ATM,Swiggy,14,4,0,4.916690847919714,0,0,0,0
TXN1036403,CUST105384,1340.52,RTGS,Internet Banking,Zomato,12,4,1,7.2015585784388545,0,0,0,0
TXN1036404,CUST102606,467.62,UPI Payment,Branch,Big Bazaar,7,0,0,6.1497922054872864,0,0,0,0
TXN1036405,CUST100738,8494.12,UPI Payment,Mobile App,DMart,17,6,0,9.047247159962707,0,1,0,0
TXN1036406,CUST107324,1473.34,International,Mobile App,Amazon,0,4,0,7.2959657110077645,1,0,0,0
TXN1036407,CUST107906,6475.36,UPI Payment,ATM,Petrol Pump,6,2,0,8.775913903122756,0,0,0,0
TXN1036408,CUST104327,190.47,RTGS,Internet Banking,IRCTC,10,6,0,5.254731138385114,0,1,0,0
TXN1036409,CUST103449,3668.89,NEFT,ATM,IRCTC,4,6,0,8.20791696784738,1,1,0,0
TXN1036410,CUST100152,10.0,International,Branch,Flipkart,23,3,0,2.3978952727983707,1,0,0,0
TXN1036411,CUST100240,346.69,ATM Withdrawal,POS Terminal,Electronics Store,15,0,0,5.851311278174572,0,0,0,0
TXN1036412,CUST106800,35.89,Cheque,Mobile App,Jeweller,11,2,0,3.607940511608584,0,0,0,0
TXN1036413,CUST105500,511.21,RTGS,Branch,Reliance,5,6,0,6.238734697198426,1,1,0,0
TXN1036414,CUST100821,562.2,RTGS,Branch,Electronics Store,16,6,0,6.3336348048438325,0,1,0,0
TXN1036415,CUST107018,2259.21,International,Internet Banking,Amazon,8,2,0,7.723213008303485,0,0,0,0
TXN1036416,CUST104904,639.83,International,Internet Banking,Electronics Store,6,3,0,6.462764211137693,0,0,0,0
TXN1036417,CUST100760,108.54,POS,Branch,Reliance,15,0,0,4.696289779355575,0,0,0,0
TXN1036418,CUST102571,177.55,ATM Withdrawal,Mobile App,Myntra,0,2,0,5.184868674040458,1,0,0,0
TXN1036419,CUST103751,584.98,NEFT,Branch,DMart,13,0,0,6.373285659301748,0,0,0,0
TXN1036420,CUST102012,126.94,ATM Withdrawal,ATM,IRCTC,6,2,0,4.851561404021991,0,0,0,0
TXN1036421,CUST107315,3465.62,ATM Withdrawal,Internet Banking,Big Bazaar,11,0,0,8.150935334832285,0,0,0,0
TXN1036422,CUST100396,206.95,POS,POS Terminal,Zomato,5,6,0,5.33729766618892,1,1,0,0
TXN1036423,CUST103071,2569.3,RTGS,Internet Banking,Myntra,15,5,0,7.851777902594182,0,1,0,0
TXN1036424,CUST100257,119.9,NEFT,POS Terminal,Myntra,17,5,0,4.794963757620747,0,1,0,0
TXN1036425,CUST107138,1246.45,Cheque,POS Terminal,DMart,22,0,0,7.128856746662122,0,0,0,0
TXN1036426,CUST106245,277.33,International,POS Terminal,Pharmacy,18,6,0,5.628807460063128,0,1,0,0
TXN1036427,CUST107518,3300.27,ATM Withdrawal,ATM,Zomato,12,4,0,8.102062521904235,0,0,0,0
TXN1036428,CUST102872,12676.37,UPI Payment,ATM,Big Bazaar,20,1,1,9.447573793228903,0,0,0,1
TXN1036429,CUST107110,588.08,NEFT,ATM,Pharmacy,10,3,0,6.378561997857961,0,0,0,0
TXN1036430,CUST105139,12388.97,UPI Payment,Internet Banking,Jeweller,8,4,0,9.42464255331275,0,0,0,0
TXN1036431,CUST106834,307.0,Cheque,POS Terminal,Hospital,15,3,0,5.730099782973575,0,0,0,0
TXN1036432,CUST105579,578.8,RTGS,Branch,Zomato,8,0,1,6.362683216487555,0,0,0,0
TXN1036433,CUST106803,333.52,NEFT,POS Terminal,IRCTC,9,6,0,5.812696668513325,0,1,0,0
TXN1036434,CUST101299,66.36,ATM Withdrawal,Branch,Swiggy,17,6,0,4.210051369934071,0,1,0,0
TXN1036435,CUST102198,5630.3,Cheque,ATM,Amazon,3,0,0,8.636095600340537,1,0,0,0
TXN1036436,CUST104216,535.49,UPI Payment,POS Terminal,Pharmacy,0,4,0,6.2850479225680544,1,0,0,0
TXN1036437,CUST100454,189.73,Cheque,ATM,Petrol Pump,15,1,1,5.2508588153883355,0,0,0,0
TXN1036438,CUST105977,111.5,NEFT,Mobile App,Unknown Merchant,1,1,0,4.722953221644475,1,0,0,0
TXN1036439,CUST104187,12200.07,NEFT,POS Terminal,Hospital,9,3,0,9.40927893179353,0,0,0,0
TXN1036440,CUST102970,311.91,NEFT,ATM,Big Bazaar,21,6,0,5.745915609256517,0,1,0,0
TXN1036441,CUST102427,306.19,International,Branch,Swiggy,18,4,0,5.727466448660353,0,0,0,0
TXN1036442,CUST103992,2561.93,RTGS,Branch,Myntra,12,4,0,7.848906414247049,0,0,0,0
TXN1036443,CUST107990,6545.23,Online Transfer,Internet Banking,Hospital,9,6,0,8.786644590404764,0,1,0,0
TXN1036444,CUST102273,159.83,POS,ATM,DMart,21,5,0,5.080347906507556,0,1,0,0
TXN1036445,CUST100788,1243.65,ATM Withdrawal,Internet Banking,Big Bazaar,13,6,0,7.126609644877917,0,1,0,0
TXN1036446,CUST102808,1239.22,RTGS,Branch,Pharmacy,15,2,0,7.123044062216969,0,0,0,0
TXN1036447,CUST106199,294.69,UPI Payment,Internet Banking,Swiggy,6,2,0,5.689311608227745,0,0,0,0
TXN1036448,CUST105587,202.69,POS,ATM,IRCTC,7,6,0,5.316599230226049,0,1,0,0
TXN1036449,CUST103032,135.11,Cheque,POS Terminal,Big Bazaar,5,1,0,4.913463382343982,1,0,0,0
TXN1036450,CUST104303,2622.91,Online Transfer,Branch,Myntra,17,2,0,7.872420850695275,0,0,0,0
TXN1036451,CUST105891,636.03,UPI Payment,POS Terminal,Petrol Pump,2,5,0,6.456816750224574,1,1,0,0
TXN1036452,CUST107680,465.64,UPI Payment,POS Terminal,Amazon,22,3,0,6.145558082445382,0,0,0,0
TXN1036453,CUST100529,111.65,International,Mobile App,Zomato,19,5,0,4.724285666878253,0,1,0,1
TXN1036454,CUST101761,2627.08,Online Transfer,Mobile App,Flipkart,3,5,0,7.8740088205414756,1,1,0,0
TXN1036455,CUST105077,714.48,Cheque,POS Terminal,Unknown Merchant,19,4,0,6.572953646125045,0,0,0,1
TXN1036456,CUST102471,84.47,Cheque,Branch,Petrol Pump,19,1,0,4.448165437177926,0,0,0,0
TXN1036457,CUST101640,216.19,Online Transfer,POS Terminal,Jeweller,8,1,0,5.38077254648423,0,0,0,0
TXN1036458,CUST100794,1588.76,POS,Mobile App,Jeweller,14,5,0,7.37133834042495,0,1,0,0
TXN1036459,CUST105027,16.97,POS,Branch,Zomato,15,0,0,2.8887037007954675,0,0,0,0
TXN1036460,CUST101520,378.9,UPI Payment,Branch,IRCTC,3,5,0,5.93990806019358,1,1,0,0
TXN1036461,CUST107634,1817.12,POS,Mobile App,Amazon,4,3,0,7.505558279159744,1,0,0,0
TXN1036462,CUST106827,630.82,Online Transfer,ATM,Hospital,10,0,0,6.448604543454168,0,0,0,0
TXN1036463,CUST106645,1524.3,RTGS,Internet Banking,Amazon,8,4,0,7.329946391005888,0,0,0,0
TXN1036464,CUST106815,10.0,Cheque,Internet Banking,Flipkart,1,1,0,2.3978952727983707,1,0,0,0
TXN1036465,CUST107238,38.84,POS,ATM,Jeweller,3,2,0,3.6848714327163976,1,0,0,0
TXN1036466,CUST104607,2025.75,Cheque,Mobile App,Myntra,20,1,0,7.614188803867816,0,0,0,0
TXN1036467,CUST100629,833.97,Online Transfer,Internet Banking,Electronics Store,19,2,0,6.727395796061712,0,0,0,0
TXN1036468,CUST101585,250.22,Cheque,POS Terminal,Jeweller,11,5,0,5.526329049259107,0,1,0,0
TXN1036469,CUST105037,664.67,ATM Withdrawal,Mobile App,Unknown Merchant,14,0,0,6.500794052246435,0,0,0,0
TXN1036470,CUST102348,1196.72,International,Mobile App,Pharmacy,15,5,0,7.0881750284864955,0,1,0,0
TXN1036471,CUST101497,168.39,Online Transfer,ATM,IRCTC,15,2,0,5.1322037485982905,0,0,0,0
TXN1036472,CUST100713,116.03,RTGS,Mobile App,Electronics Store,17,0,1,4.762430312186675,0,0,0,0
TXN1036473,CUST103972,36.6,International,ATM,Amazon,0,4,0,3.6270040503958487,1,0,0,0
TXN1036474,CUST105387,5539.44,Online Transfer,Branch,Swiggy,22,4,0,8.61982919897021,0,0,0,0
TXN1036475,CUST103505,460.47,UPI Payment,Mobile App,IRCTC,4,3,1,6.134417046412845,1,0,0,0
TXN1036476,CUST103382,6251.83,International,Mobile App,Zomato,9,5,0,8.740789440247463,0,1,0,0
TXN1036477,CUST107000,36.21,RTGS,Mobile App,Hospital,14,5,1,3.6165775423585313,0,1,0,0
TXN1036478,CUST105537,510.17,RTGS,Internet Banking,Petrol Pump,11,5,0,6.236702215895257,0,1,0,0
TXN1036479,CUST104958,47.4,International,Branch,Swiggy,11,2,0,3.8794998137225862,0,0,0,1
TXN1036480,CUST102684,9569.2,International,POS Terminal,Electronics Store,1,5,0,9.166409382870215,1,1,0,0
TXN1036481,CUST105095,54448.47,POS,Branch,Pharmacy,17,3,0,10.90502839461309,0,0,1,0
TXN1036482,CUST107835,3854.2,International,Internet Banking,Flipkart,21,3,1,8.257178165326122,0,0,0,0
TXN1036483,CUST101347,53.82,NEFT,Mobile App,Petrol Pump,7,2,0,4.0040550908746395,0,0,0,0
TXN1036484,CUST106702,50.33,RTGS,Mobile App,Jeweller,3,6,0,3.9382753765722116,1,1,0,0
TXN1036485,CUST105542,338.83,International,POS Terminal,Hospital,23,1,0,5.828445492568525,1,0,0,0
TXN1036486,CUST106462,518.36,POS,Internet Banking,Unknown Merchant,6,5,0,6.252597284326226,0,1,0,0
TXN1036487,CUST107058,1028.26,POS,Branch,Petrol Pump,14,3,0,6.9365953764153,0,0,0,0
TXN1036488,CUST105325,947.97,NEFT,Mobile App,Petrol Pump,22,2,0,6.855377185886858,0,0,0,0
TXN1036489,CUST103375,416.34,POS,POS Terminal,Flipkart,4,2,0,6.033901237305239,1,0,0,0
TXN1036490,CUST100011,267.79,Cheque,Mobile App,Unknown Merchant,8,2,0,5.593930405576017,0,0,0,1
TXN1036491,CUST104567,92.04,Online Transfer,Internet Banking,Amazon,8,1,0,4.533029508210409,0,0,0,0
TXN1036492,CUST107988,1366.86,RTGS,POS Terminal,Amazon,12,4,0,7.221002753764198,0,0,0,0
TXN1036493,CUST100516,10.0,ATM Withdrawal,Branch,Zomato,1,3,0,2.3978952727983707,1,0,0,0
TXN1036494,CUST104215,482.6,NEFT,Internet Banking,Electronics Store,3,2,1,6.1812581187406375,1,0,0,0
TXN1036495,CUST101151,607.52,RTGS,Internet Banking,Petrol Pump,5,2,1,6.411029779594928,1,0,0,0
TXN1036496,CUST107584,270.74,NEFT,Branch,Flipkart,5,1,0,5.604845726796177,1,0,0,0
TXN1036497,CUST100929,1747.4,ATM Withdrawal,Internet Banking,IRCTC,18,5,0,7.46645636298916,0,1,0,0
TXN1036498,CUST105557,2375.28,UPI Payment,Mobile App,Reliance,5,2,0,7.7732915186571905,1,0,0,0
TXN1036499,CUST103631,582.83,ATM Withdrawal,Branch,Reliance,0,3,0,6.369609844561183,1,0,0,0
TXN1036500,CUST103189,25964.37,UPI Payment,ATM,IRCTC,0,4,0,10.164519006128748,1,0,0,0
TXN1036501,CUST107739,115.29,UPI Payment,Mobile App,Jeweller,17,0,0,4.756087071304952,0,0,0,0
TXN1036502,CUST106888,175.27,ATM Withdrawal,Internet Banking,Big Bazaar,13,6,0,5.1720169104318625,0,1,0,0
TXN1036503,CUST102787,190.96,Cheque,ATM,Amazon,14,3,0,5.257287016990045,0,0,0,0
TXN1036504,CUST100825,3078.76,NEFT,POS Terminal,Swiggy,12,2,0,8.032606950853616,0,0,0,0
TXN1036505,CUST105676,775.97,ATM Withdrawal,Internet Banking,Reliance,23,1,0,6.655401739583651,1,0,0,0
TXN1036506,CUST103418,12.67,ATM Withdrawal,Branch,Myntra,7,5,1,2.6152036507358583,0,1,0,0
TXN1036507,CUST107396,223.09,ATM Withdrawal,ATM,Petrol Pump,14,6,0,5.412047756875059,0,1,0,0
TXN1036508,CUST100296,137.15,POS,Internet Banking,Pharmacy,20,6,0,4.9283400513694255,0,1,0,0
TXN1036509,CUST102522,8493.66,Cheque,POS Terminal,Amazon,16,6,0,9.047193009761807,0,1,0,0
TXN1036510,CUST100855,94.14,Online Transfer,ATM,Amazon,23,4,0,4.555349491004136,1,0,0,0
TXN1036511,CUST104989,391.7,Cheque,ATM,Unknown Merchant,3,1,0,5.9730459615839635,1,0,0,1
TXN1036512,CUST107728,23.72,Cheque,POS Terminal,Amazon,3,0,0,3.20761263258949,1,0,0,0
TXN1036513,CUST100802,535.67,Online Transfer,Branch,Reliance,20,1,0,6.285383380471234,0,0,0,0
TXN1036514,CUST104145,11940.97,International,ATM,Jeweller,6,0,0,9.387814364961763,0,0,0,0
TXN1036515,CUST104629,90.08,UPI Payment,Mobile App,Electronics Store,13,4,1,4.5117382411955385,0,0,0,0
TXN1036516,CUST106471,2158.7,UPI Payment,Branch,IRCTC,15,4,0,7.677724602143367,0,0,0,0
TXN1036517,CUST101503,278.47,UPI Payment,POS Terminal,Reliance,6,1,0,5.632894952308452,0,0,0,0
TXN1036518,CUST103223,389.46,NEFT,ATM,Amazon,0,0,0,5.967325531254656,1,0,0,0
TXN1036519,CUST105481,1232.34,ATM Withdrawal,Mobile App,Amazon,22,4,0,7.117481215355002,0,0,0,0
TXN1036520,CUST103581,42.04,POS,ATM,Swiggy,15,1,0,3.762129915853529,0,0,0,0
TXN1036521,CUST106981,101.47,NEFT,Internet Banking,Amazon,21,3,0,4.629570072811626,0,0,0,0
TXN1036522,CUST103485,79.0,UPI Payment,ATM,Reliance,2,0,1,4.382026634673881,1,0,0,0
TXN1036523,CUST101068,8464.14,NEFT,Branch,Swiggy,0,6,1,9.043711833119191,1,1,0,0
TXN1036524,CUST103447,2691.34,POS,POS Terminal,Big Bazaar,13,4,1,7.898165982938014,0,0,0,0
TXN1036525,CUST106993,2387.54,ATM Withdrawal,POS Terminal,Reliance,8,5,0,7.778437579602077,0,1,0,0
TXN1036526,CUST100014,2486.45,POS,POS Terminal,Flipkart,15,5,0,7.819013368328218,0,1,0,0
TXN1036527,CUST107309,1730.02,ATM Withdrawal,Branch,Swiggy,11,6,0,7.456466109124483,0,1,0,0
TXN1036528,CUST106902,21.73,UPI Payment,Internet Banking,Jeweller,5,6,0,3.123685637864452,1,1,0,0
TXN1036529,CUST102476,137.9,RTGS,POS Terminal,Big Bazaar,4,4,0,4.933754249760298,1,0,0,0
TXN1036530,CUST101025,272.91,Online Transfer,ATM,Big Bazaar,8,3,0,5.612799585277634,0,0,0,0
TXN1036531,CUST107523,511.73,Online Transfer,Internet Banking,Myntra,23,0,0,6.239749390828524,1,0,0,0
TXN1036532,CUST107060,64.66,UPI Payment,ATM,IRCTC,7,3,0,4.184489912073446,0,0,0,0
TXN1036533,CUST103918,33.32,POS,Mobile App,Big Bazaar,13,2,0,3.5357282746197614,0,0,0,0
TXN1036534,CUST105708,60.58,POS,ATM,Jeweller,12,2,1,4.120337142496354,0,0,0,0
TXN1036535,CUST106289,103.0,Online Transfer,Internet Banking,Hospital,5,4,0,4.6443908991413725,1,0,0,0
TXN1036536,CUST105234,208.08,Cheque,POS Terminal,Amazon,15,6,0,5.342716953844721,0,1,0,0
TXN1036537,CUST102306,868.59,International,Internet Banking,Big Bazaar,17,0,0,6.7680218362008615,0,0,0,1
TXN1036538,CUST104514,305.73,UPI Payment,Branch,Reliance,14,2,0,5.725967881791428,0,0,0,0
TXN1036539,CUST100062,3616.4,POS,Mobile App,Zomato,17,4,0,8.193510814723416,0,0,0,0
TXN1036540,CUST102462,1233.69,UPI Payment,ATM,DMart,22,3,0,7.118575205407507,0,0,0,0
TXN1036541,CUST102292,230.42,RTGS,Mobile App,Electronics Store,13,5,0,5.444234241448191,0,1,0,0
TXN1036542,CUST104349,905.58,POS,Mobile App,Petrol Pump,13,0,0,6.809679277817793,0,0,0,0
TXN1036543,CUST101225,334.91,International,Mobile App,Flipkart,4,0,0,5.816843266940215,1,0,0,1
TXN1036544,CUST107994,139.64,Cheque,POS Terminal,DMart,3,2,0,4.946203433936867,1,0,0,0
TXN1036545,CUST105083,448.31,RTGS,Internet Banking,Reliance,3,3,0,6.107713072672414,1,0,0,0
TXN1036546,CUST105710,851.56,ATM Withdrawal,Internet Banking,Swiggy,22,1,0,6.7482435879127,0,0,0,0
TXN1036547,CUST101975,2455.88,UPI Payment,Mobile App,Zomato,16,2,0,7.806647531279625,0,0,0,0
TXN1036548,CUST102618,21366.54,UPI Payment,Branch,Petrol Pump,22,3,0,9.969628227040293,0,0,0,0
TXN1036549,CUST106092,3989.81,Online Transfer,ATM,Reliance,21,0,0,8.291749496799468,0,0,0,0
TXN1036550,CUST105568,66.97,NEFT,Internet Banking,Myntra,15,2,0,4.219066431358547,0,0,0,0
TXN1036551,CUST103628,22.83,UPI Payment,ATM,Unknown Merchant,17,4,0,3.170945291110651,0,0,0,0
TXN1036552,CUST105467,4140.7,Cheque,POS Terminal,Unknown Merchant,2,5,0,8.328861610554071,1,1,0,1
TXN1036553,CUST106372,322.64,Online Transfer,Mobile App,Myntra,20,0,0,5.779631786939639,0,0,0,0
TXN1036554,CUST102705,113.57,Cheque,Internet Banking,Myntra,6,1,0,4.741185989905534,0,0,0,0
TXN1036555,CUST106943,7607.5,POS,POS Terminal,Petrol Pump,11,3,1,8.937021322360168,0,0,0,0
TXN1036556,CUST105247,287.66,POS,Branch,Myntra,17,1,0,5.6652495249394175,0,0,0,0
TXN1036557,CUST103602,330.62,Cheque,ATM,IRCTC,18,3,0,5.803989735073227,0,0,0,0
TXN1036558,CUST105974,127.76,RTGS,Internet Banking,Petrol Pump,9,6,0,4.8579502064306075,0,1,0,0
TXN1036559,CUST104724,10.37,ATM Withdrawal,Mobile App,Unknown Merchant,23,3,0,2.4309783077624445,1,0,0,1
TXN1036560,CUST102801,76.65,Online Transfer,Branch,Flipkart,21,4,1,4.3522115495946965,0,0,0,0
TXN1036561,CUST106354,128.41,POS,ATM,Reliance,5,2,0,4.862985658833579,1,0,0,0
TXN1036562,CUST107545,21.08,RTGS,ATM,Myntra,21,2,0,3.0946722214088944,0,0,0,0
TXN1036563,CUST105289,465.61,RTGS,Branch,Flipkart,1,0,0,6.145493790990766,1,0,0,0
TXN1036564,CUST101072,652.19,Cheque,Internet Banking,Petrol Pump,21,5,0,6.481868051732337,0,1,0,0
TXN1036565,CUST100337,2074.65,RTGS,Internet Banking,IRCTC,3,5,1,7.638029636623366,1,1,0,0
TXN1036566,CUST102885,103.34,ATM Withdrawal,ATM,Swiggy,13,5,1,4.647654797594247,0,1,0,0
TXN1036567,CUST105598,13.87,Online Transfer,Internet Banking,Zomato,13,0,0,2.6993457604720636,0,0,0,0
TXN1036568,CUST102531,223.71,Online Transfer,ATM,Electronics Store,2,0,0,5.414810681983841,1,0,0,0
TXN1036569,CUST106392,42.44,NEFT,Internet Banking,Petrol Pump,21,0,0,3.77138067562568,0,0,0,0
TXN1036570,CUST107882,384.71,RTGS,Internet Banking,Jeweller,6,4,0,5.955085791764267,0,0,0,0
TXN1036571,CUST102324,1923.18,UPI Payment,Branch,DMart,8,4,0,7.562255181943202,0,0,0,0
TXN1036572,CUST100552,155.28,International,Branch,Unknown Merchant,16,6,0,5.05164927018687,0,1,0,1
TXN1036573,CUST106359,354.53,UPI Payment,Mobile App,DMart,22,1,0,5.873609633868467,0,0,0,0
TXN1036574,CUST105543,10.09,POS,Internet Banking,Petrol Pump,23,6,0,2.4060438013622756,1,1,0,0
TXN1036575,CUST106177,200.27,ATM Withdrawal,POS Terminal,Pharmacy,15,3,0,5.304647290242906,0,0,0,0
TXN1036576,CUST102998,7243.91,UPI Payment,ATM,Zomato,19,2,1,8.888054432317377,0,0,0,1
TXN1036577,CUST105488,1101.43,NEFT,Internet Banking,Electronics Store,19,6,0,7.005272113241802,0,1,0,0
TXN1036578,CUST103678,98.85,UPI Payment,Branch,IRCTC,9,1,0,4.603669059861824,0,0,0,0
